target,value_mean,value_std,value_min,value_25,value_50,value_75,value_100
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.123152.407.CD4-100_RI Tomogram.npy,13379.371545093567,54.96583109124355,13223.0,13369.0,13370.0,13373.0,14457.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.123107.517.CD4-095_RI Tomogram.npy,13378.063773929547,52.785261683171406,13309.0,13369.0,13370.0,13372.0,14290.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.122413.750.CD4-056_RI Tomogram.npy,13377.654931874556,47.06505113093435,13248.0,13370.0,13370.0,13372.0,14217.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.124321.815.CD8-004_RI Tomogram.npy,13377.36334447295,46.20104478066898,13322.0,13369.0,13370.0,13372.0,14264.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.130200.021.CD8-086_RI Tomogram.npy,13379.020424005561,53.13033860516379,13324.0,13369.0,13370.0,13373.0,14257.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.123526.705.CD4-120_RI Tomogram.npy,13379.537784804113,58.07457563986534,13321.0,13369.0,13370.0,13373.0,14367.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.125434.974.CD8-063_RI Tomogram.npy,13379.355367769876,54.51098683821797,13220.0,13369.0,13370.0,13373.0,14523.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.121427.124.CD4-008_RI Tomogram.npy,13383.81873530971,58.445010046804164,13242.0,13370.0,13372.0,13379.0,14353.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.123311.219.CD4-108_RI Tomogram.npy,13378.169311169122,49.50139115828233,13299.0,13369.0,13370.0,13372.0,14229.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.122711.081.CD4-074_RI Tomogram.npy,13379.660199437893,56.51138104666086,13232.0,13369.0,13370.0,13373.0,14348.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.125328.957.CD8-057_RI Tomogram.npy,13378.585254448346,52.82845731130757,13320.0,13369.0,13370.0,13372.0,14301.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.124846.000.CD8-030_RI Tomogram.npy,13378.724569668237,50.83245800917073,13323.0,13369.0,13370.0,13372.0,14332.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.123248.267.CD4-106_RI Tomogram.npy,13378.579483226813,49.71714815222594,13308.0,13369.0,13371.0,13373.0,14340.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.125248.126.CD8-053_RI Tomogram.npy,13378.106179799162,49.94139698854909,13323.0,13369.0,13370.0,13373.0,14237.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.130742.282.CD8-109_RI Tomogram.npy,13379.111691783939,49.07842309858044,13337.0,13369.0,13371.0,13374.0,14214.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.121533.547.CD4-012_RI Tomogram.npy,13379.606219869274,39.08946159574333,13234.0,13370.0,13371.0,13378.0,14300.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.122452.346.CD4-060_RI Tomogram.npy,13377.924117144757,50.93475412652961,13318.0,13369.0,13370.0,13372.0,14249.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.122618.065.CD4-069_RI Tomogram.npy,13379.791483194307,57.249588887564535,13270.0,13369.0,13370.0,13372.0,14378.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.122141.610.CD4-045_RI Tomogram.npy,13380.25275352317,50.485806964750616,13316.0,13369.0,13371.0,13376.0,14222.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.123223.080.CD4-103_RI Tomogram.npy,13377.380040520198,46.93293497154317,13309.0,13369.0,13370.0,13372.0,14226.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.130729.486.CD8-108_RI Tomogram.npy,13379.631066465128,53.649950320823436,13331.0,13369.0,13370.0,13373.0,14149.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.124312.674.CD8-003_RI Tomogram.npy,13377.817442376552,51.019863240359925,13327.0,13369.0,13370.0,13372.0,14254.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.121922.875.CD4-034_RI Tomogram.npy,13380.370231594003,48.62907582689476,13322.0,13370.0,13371.0,13376.0,14193.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.125355.567.CD8-060_RI Tomogram.npy,13380.480751530291,57.75273091626328,13200.0,13369.0,13371.0,13373.0,14640.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.130059.487.CD8-083_RI Tomogram.npy,13378.53973004871,48.138447484992746,13305.0,13369.0,13370.0,13373.0,14214.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.122151.563.CD4-046_RI Tomogram.npy,13380.956540805253,51.04870854061189,13314.0,13370.0,13371.0,13376.0,14219.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.124743.642.CD8-026_RI Tomogram.npy,13377.013774242107,47.581669262098615,13322.0,13369.0,13370.0,13372.0,14243.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.122815.675.CD4-081_RI Tomogram.npy,13379.180849986498,54.73487809581867,13293.0,13369.0,13370.0,13373.0,14351.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.122327.645.CD4-051_RI Tomogram.npy,13377.10282016083,49.45209108590987,13294.0,13369.0,13370.0,13372.0,14282.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.125756.675.CD8-075_RI Tomogram.npy,13377.361382412659,48.547540543442665,13328.0,13369.0,13370.0,13372.0,14372.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.124331.563.CD8-005_RI Tomogram.npy,13378.975693256718,54.03115223305375,13321.0,13369.0,13370.0,13373.0,14381.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.123430.643.CD4-115_RI Tomogram.npy,13378.755491730928,54.27572141172877,13312.0,13369.0,13370.0,13372.0,14219.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.124344.969.CD8-006_RI Tomogram.npy,13377.546653176603,49.12775155905525,13308.0,13369.0,13370.0,13372.0,14349.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.121859.113.CD4-032_RI Tomogram.npy,13381.422229536112,51.43367018503565,13313.0,13370.0,13371.0,13376.0,14344.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.122522.814.CD4-063_RI Tomogram.npy,13379.157078532422,57.1074749884687,13305.0,13369.0,13370.0,13372.0,14282.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.125629.942.CD8-073_RI Tomogram.npy,13378.003186542943,50.698290942371244,13331.0,13369.0,13370.0,13372.0,14302.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.124455.659.CD8-012_RI Tomogram.npy,13380.1525157905,59.985588013001845,13326.0,13369.0,13370.0,13373.0,14394.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.121829.657.CD4-029_RI Tomogram.npy,13382.40987868945,58.02089547075969,13300.0,13369.0,13371.0,13376.0,14289.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.122108.707.CD4-042_RI Tomogram.npy,13380.719843520268,50.49025094503623,13323.0,13370.0,13371.0,13376.0,14272.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.121400.312.CD4-005_RI Tomogram.npy,13381.056029020514,52.73903162373678,13306.0,13369.0,13371.0,13376.0,14310.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.123239.330.CD4-105_RI Tomogram.npy,13378.368567027735,50.79554304390239,13318.0,13369.0,13370.0,13372.0,14232.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.122319.723.CD4-050_RI Tomogram.npy,13378.31347762325,53.0822766751694,13292.0,13369.0,13370.0,13372.0,14308.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.122422.485.CD4-057_RI Tomogram.npy,13377.939699917984,54.60016389022611,13297.0,13369.0,13370.0,13372.0,14328.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.121135.081.CD4-001_RI Tomogram.npy,13378.26490389424,38.6616290209966,13223.0,13370.0,13371.0,13376.0,14555.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.123048.628.CD4-094_RI Tomogram.npy,13380.020939541013,55.10013814756515,13253.0,13369.0,13370.0,13373.0,14324.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.122045.953.CD4-040_RI Tomogram.npy,13382.925613991658,58.7374400748993,13319.0,13369.0,13371.0,13377.0,14329.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.125207.094.CD8-050_RI Tomogram.npy,13380.264884015463,57.22150890500545,13326.0,13369.0,13370.0,13373.0,14247.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.122858.331.CD4-084_RI Tomogram.npy,13377.922942359048,51.05450292124804,13241.0,13369.0,13370.0,13372.0,14267.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.124435.955.CD8-010_RI Tomogram.npy,13377.662919142136,49.618828658543315,13322.0,13369.0,13370.0,13372.0,14253.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.130038.160.CD8-082_RI Tomogram.npy,13378.490481503986,44.736350739761676,13330.0,13369.0,13370.0,13373.0,14184.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.122444.218.CD4-059_RI Tomogram.npy,13377.290308471109,50.42103074112009,13315.0,13369.0,13370.0,13372.0,14304.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.125148.613.CD8-048_RI Tomogram.npy,13378.403466908712,53.283849243850646,13241.0,13369.0,13370.0,13373.0,14335.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.123318.531.CD4-109_RI Tomogram.npy,13378.27487110051,50.33256657980235,13254.0,13369.0,13370.0,13373.0,14244.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.124915.251.CD8-033_RI Tomogram.npy,13378.44379232054,52.61489298788685,13327.0,13369.0,13370.0,13372.0,14272.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.125113.673.CD8-044_RI Tomogram.npy,13377.904365704484,53.04728394159977,13310.0,13369.0,13370.0,13372.0,14370.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.125257.879.CD8-054_RI Tomogram.npy,13379.182047464019,53.77961661164945,13320.0,13369.0,13370.0,13373.0,14304.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.123125.189.CD4-097_RI Tomogram.npy,13378.807156547244,50.702718479159955,13273.0,13369.0,13370.0,13373.0,14157.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.122213.503.CD4-048_RI Tomogram.npy,13381.445461512687,53.07284550452654,13285.0,13369.0,13371.0,13376.0,14274.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.122550.640.CD4-066_RI Tomogram.npy,13377.855036456927,50.96164812181984,13293.0,13369.0,13370.0,13372.0,14335.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.121659.875.CD4-020_RI Tomogram.npy,13380.766285719286,49.63780665613058,13251.0,13370.0,13371.0,13376.0,14259.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.121750.048.CD4-025_RI Tomogram.npy,13381.957608820676,56.10957277230897,13313.0,13369.0,13371.0,13376.0,14369.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.125542.003.CD8-069_RI Tomogram.npy,13378.44215657225,48.16825217571014,13274.0,13369.0,13371.0,13374.0,14154.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.130628.142.CD8-103_RI Tomogram.npy,13378.827779840669,50.163994024884765,13331.0,13369.0,13370.0,13373.0,14205.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.122202.331.CD4-047_RI Tomogram.npy,13380.590681354457,39.536394994679554,13334.0,13370.0,13371.0,13377.0,14084.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.130843.426.CD8-114_RI Tomogram.npy,13379.381460665027,47.906963388379545,13333.0,13369.0,13371.0,13373.0,14229.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.122934.082.CD4-088_RI Tomogram.npy,13377.981944819516,49.54881114956657,13326.0,13369.0,13370.0,13372.0,14267.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.125532.048.CD8-068_RI Tomogram.npy,13378.036090357167,49.30789264896166,13305.0,13369.0,13370.0,13373.0,14269.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.125120.781.CD8-045_RI Tomogram.npy,13377.53171852652,47.93860526924568,13319.0,13369.0,13370.0,13373.0,14378.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.121728.721.CD4-023_RI Tomogram.npy,13377.451493471259,33.40515533418817,13313.0,13370.0,13371.0,13375.0,13978.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.125403.082.CD8-061_RI Tomogram.npy,13378.959304267812,54.033221799195395,13323.0,13369.0,13370.0,13373.0,14332.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.121511.612.CD4-011_RI Tomogram.npy,13381.090342915153,51.20801390405908,13292.0,13370.0,13371.0,13377.0,14249.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.124426.204.CD8-009_RI Tomogram.npy,13378.611176623559,50.38194065404278,13331.0,13369.0,13370.0,13373.0,14263.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.123327.066.CD4-110_RI Tomogram.npy,13377.667593342736,49.877677142002305,13311.0,13369.0,13370.0,13372.0,14271.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.125520.878.CD8-067_RI Tomogram.npy,13378.128027137656,50.661993994649926,13298.0,13369.0,13370.0,13373.0,14232.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.124410.767.CD8-008_RI Tomogram.npy,13378.709759479301,55.42296154957433,13306.0,13369.0,13370.0,13373.0,14425.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.130926.689.CD8-116_RI Tomogram.npy,13380.487596955922,48.60949143896826,13337.0,13369.0,13371.0,13375.0,14140.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.131008.330.CD8-120_RI Tomogram.npy,13378.595638983907,45.31663904885961,13338.0,13369.0,13370.0,13373.0,14112.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.122847.157.CD4-083_RI Tomogram.npy,13377.612673032876,51.89227477998283,13306.0,13369.0,13370.0,13372.0,14285.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.122640.407.CD4-071_RI Tomogram.npy,13377.721403566678,50.35764672892609,13327.0,13369.0,13370.0,13372.0,14245.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.130420.986.CD8-094_RI Tomogram.npy,13377.536104422341,51.513622617920156,13320.0,13369.0,13370.0,13372.0,14301.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.125318.188.CD8-056_RI Tomogram.npy,13379.592271281543,59.29767429747241,13314.0,13369.0,13370.0,13373.0,14321.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.121717.549.CD4-022_RI Tomogram.npy,13380.657516803192,49.37490795482874,13320.0,13369.0,13371.0,13376.0,14162.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.122808.159.CD4-080_RI Tomogram.npy,13378.42827605995,51.872786779330426,13321.0,13369.0,13370.0,13373.0,14265.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.122503.314.CD4-061_RI Tomogram.npy,13376.971472392255,47.77863575226779,13268.0,13369.0,13370.0,13372.0,14204.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.130959.395.CD8-119_RI Tomogram.npy,13379.281086406418,50.39721239343982,13334.0,13369.0,13370.0,13373.0,14148.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.125059.861.CD8-043_RI Tomogram.npy,13377.671062314339,49.81063000845117,13314.0,13369.0,13370.0,13372.0,14290.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.123115.845.CD4-096_RI Tomogram.npy,13376.891613344036,43.75279122505705,13325.0,13369.0,13370.0,13372.0,14233.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.122008.172.CD4-037_RI Tomogram.npy,13380.596999429892,46.916685913905,13290.0,13370.0,13371.0,13377.0,14174.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.125139.067.CD8-047_RI Tomogram.npy,13379.172399505906,56.67769297599809,13317.0,13369.0,13370.0,13373.0,14309.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.130452.471.CD8-096_RI Tomogram.npy,13378.567872145708,51.51574553024264,13330.0,13369.0,13370.0,13372.0,14241.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.124402.235.CD8-007_RI Tomogram.npy,13378.12957268131,51.1020631701219,13332.0,13369.0,13370.0,13372.0,14237.0
/data/tomocube/processed/raw_numpy/sepsis/20220526/20220526.122700.719.CD4-073_RI Tomogram.npy,13378.968706929316,52.90259018179976,13317.0,13369.0,13371.0,13373.0,14217.0
/data/tomocube/processed/raw_numpy/sepsis/20220603_3/20220603.204812.482.CD4_3-063_RI Tomogram.npy,13380.078242303538,45.23962558350945,13308.0,13369.0,13371.0,13374.0,14207.0
/data/tomocube/processed/raw_numpy/sepsis/20220603_3/20220603.212813.615.CD8_3-102_RI Tomogram.npy,13379.08800415829,51.7499366878901,13311.0,13369.0,13370.0,13373.0,14228.0
/data/tomocube/processed/raw_numpy/sepsis/20220603_3/20220603.213349.583.CD4_3-117_RI Tomogram.npy,13378.573665308908,50.639849091768745,13271.0,13369.0,13371.0,13373.0,14390.0
/data/tomocube/processed/raw_numpy/sepsis/20220603_3/20220603.215402.442.CD4_3-159_RI Tomogram.npy,13375.942171075005,40.22172302543278,13324.0,13369.0,13370.0,13372.0,13988.0
/data/tomocube/processed/raw_numpy/sepsis/20220603_3/20220603.211344.852.CD8_3-038_RI Tomogram.npy,13376.938141059301,46.2829299647814,13310.0,13369.0,13370.0,13372.0,14281.0
/data/tomocube/processed/raw_numpy/sepsis/20220603_3/20220603.211749.006.CD8_3-055_RI Tomogram.npy,13378.485351654313,47.48348803906433,13216.0,13369.0,13371.0,13373.0,14577.0
/data/tomocube/processed/raw_numpy/sepsis/20220603_3/20220603.204026.312.CD4_3-038_RI Tomogram.npy,13374.10779379332,24.720883308146274,13343.0,13369.0,13370.0,13372.0,13988.0
/data/tomocube/processed/raw_numpy/sepsis/20220603_3/20220603.220442.285.CD4_3-189_RI Tomogram.npy,13378.317032986268,46.833297011197814,13320.0,13369.0,13370.0,13372.0,14300.0
/data/tomocube/processed/raw_numpy/sepsis/20220603_3/20220603.212309.540.CD8_3-080_RI Tomogram.npy,13376.570737190066,44.39529649067259,13297.0,13369.0,13370.0,13372.0,14353.0
/data/tomocube/processed/raw_numpy/sepsis/20220603_3/20220603.213250.070.CD4_3-114_RI Tomogram.npy,13373.50018547274,28.294152931254512,13337.0,13369.0,13370.0,13372.0,14048.0
/data/tomocube/processed/raw_numpy/sepsis/20220603_3/20220603.212459.632.CD8_3-088_RI Tomogram.npy,13378.906491858454,45.7081482302878,13324.0,13369.0,13370.0,13373.0,14246.0
/data/tomocube/processed/raw_numpy/sepsis/20220603_3/20220603.211212.025.CD8_3-031_RI Tomogram.npy,13377.043831390463,37.13344435755315,13321.0,13369.0,13370.0,13373.0,14097.0
/data/tomocube/processed/raw_numpy/sepsis/20220603_3/20220603.213643.051.CD4_3-127_RI Tomogram.npy,13374.087892324542,30.590124601792123,13324.0,13369.0,13370.0,13372.0,14306.0
/data/tomocube/processed/raw_numpy/sepsis/20220603_3/20220603.205405.916.CD4_3-082_RI Tomogram.npy,13373.985142239526,28.45813729986915,13343.0,13369.0,13370.0,13372.0,13980.0
/data/tomocube/processed/raw_numpy/sepsis/20220603_3/20220603.211402.727.CD8_3-039_RI Tomogram.npy,13378.24415826507,50.54577967725732,13288.0,13369.0,13370.0,13373.0,14272.0
/data/tomocube/processed/raw_numpy/sepsis/20220603_3/20220603.212626.364.CD8_3-095_RI Tomogram.npy,13379.400313559576,45.33447122765975,13320.0,13369.0,13370.0,13373.0,14204.0
/data/tomocube/processed/raw_numpy/sepsis/20220603_3/20220603.205545.854.CD4_3-087_RI Tomogram.npy,13375.089416614157,27.15043226611665,13315.0,13369.0,13370.0,13373.0,14027.0
/data/tomocube/processed/raw_numpy/sepsis/20220603_3/20220603.215900.626.CD4_3-171_RI Tomogram.npy,13374.03774973495,30.790471286064765,13333.0,13369.0,13370.0,13372.0,14375.0
/data/tomocube/processed/raw_numpy/sepsis/20220603_3/20220603.210959.587.CD8_3-022_RI Tomogram.npy,13377.241058113541,41.26152895750429,13294.0,13369.0,13371.0,13373.0,14327.0
/data/tomocube/processed/raw_numpy/sepsis/20220603_3/20220603.213502.301.CD4_3-121_RI Tomogram.npy,13374.508469984297,100.3363754752569,57.0,13369.0,13370.0,13372.0,65338.0
/data/tomocube/processed/raw_numpy/sepsis/20220603_3/20220603.203059.794.CD4_3-010_RI Tomogram.npy,13374.30139126434,30.405315736323107,13340.0,13369.0,13370.0,13372.0,14075.0
