image_id,file_name,image_type,quality,x,y,z
3577,20220510.161605.988.CD4-011_RI Tomogram.tiff,HOLOTOMOGRAPHY,1,143,152,47
3571,20220510.161808.473.CD4-012_RI Tomogram.tiff,HOLOTOMOGRAPHY,1,147,123,47
3568,20220510.161900.878.CD4-013_RI Tomogram.tiff,HOLOTOMOGRAPHY,1,169,151,64
3566,20220510.161914.287.CD4-014_RI Tomogram.tiff,HOLOTOMOGRAPHY,1,150,152,64
3563,20220510.162002.830.CD4-015_RI Tomogram.tiff,HOLOTOMOGRAPHY,1,143,147,64
3564,20220510.162032.689.CD4-016_RI Tomogram.tiff,HOLOTOMOGRAPHY,1,128,149,64
3559,20220510.162051.582.CD4-017_RI Tomogram.tiff,HOLOTOMOGRAPHY,1,133,143,48
3558,20220510.162203.894.CD4-018_RI Tomogram.tiff,HOLOTOMOGRAPHY,1,156,123,112
3553,20220510.162342.611.CD4-019_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,144,142,88
3550,20220510.162412.473.CD4-020_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,164,141,115
3545,20220510.162528.235.CD4-021_RI Tomogram.tiff,HOLOTOMOGRAPHY,1,131,137,115
3544,20220510.162646.440.CD4-022_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,155,159,90
3536,20220510.162822.517.CD4-023_RI Tomogram.tiff,HOLOTOMOGRAPHY,1,182,228,100
3538,20220510.163004.895.CD4-024_RI Tomogram.tiff,HOLOTOMOGRAPHY,1,126,122,108
3533,20220510.163114.567.CD4-025_RI Tomogram.tiff,HOLOTOMOGRAPHY,1,101,126,108
3532,20220510.163145.847.CD4-026_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,122,133,88
3529,20220510.163237.642.CD4-027_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,182,184,96
3526,20220510.163314.813.CD4-028_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,210,132,109
3525,20220510.163343.658.CD4-029_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,130,141,109
3517,20220510.163445.614.CD4-030_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,181,183,98
3521,20220510.163505.723.CD4-031_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,171,131,98
3516,20220510.163526.032.CD4-032_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,134,138,98
3512,20220510.163803.047.CD4-033_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,118,134,98
3506,20220510.164000.250.CD4-034_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,140,133,98
3501,20220510.164101.801.CD4-035_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,124,134,91
3505,20220510.164157.455.CD4-036_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,124,134,98
3496,20220510.164216.752.CD4-037_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,124,134,98
3498,20220510.164316.878.CD4-038_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,128,119,92
3494,20220510.164403.594.CD4-039_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,137,143,92
3491,20220510.164457.421.CD4-040_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,141,139,100
3486,20220510.164522.205.CD4-041_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,143,94
3487,20220510.164545.361.CD4-042_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,123,154,94
3480,20220510.164619.486.CD4-043_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,123,154,94
3475,20220510.164659.297.CD4-044_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,115,136,94
3474,20220510.164736.674.CD4-045_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,102,142,94
3470,20220510.164757.390.CD4-046_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,147,121,94
3465,20220510.164820.753.CD4-047_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,141,181,94
3467,20220510.164846.547.CD4-048_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,104,93,94
3463,20220510.164957.643.CD4-049_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,141,135,94
3458,20220510.165031.359.CD4-050_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,201,94
3456,20220510.165104.469.CD4-051_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,134,154,94
3452,20220510.165132.297.CD4-052_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,131,128,94
3450,20220510.165203.580.CD4-053_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,121,163,94
3446,20220510.165221.452.CD4-054_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,113,172,94
3443,20220510.165242.579.CD4-055_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,117,156,94
3442,20220510.165306.343.CD4-056_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,139,121,94
3439,20220510.165334.376.CD4-057_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,115,137,94
3437,20220510.165357.736.CD4-058_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,143,132,94
3430,20220510.165414.999.CD4-059_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,143,132,94
3429,20220510.165440.390.CD4-060_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,127,130,94
3428,20220510.165458.266.CD4-061_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,156,110,94
3422,20220510.165530.359.CD4-062_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,137,114,94
3418,20220510.165557.578.CD4-063_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,131,136,94
3415,20220510.165622.158.CD4-064_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,131,136,94
3416,20220510.165643.283.CD4-065_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,139,132,94
3412,20220510.165703.798.CD4-066_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,139,132,100
3407,20220510.165724.516.CD4-067_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,139,132,100
3406,20220510.165742.999.CD4-068_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,139,132,107
3404,20220510.165807.374.CD4-069_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,141,137,98
3400,20220510.165832.968.CD4-070_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,141,137,90
3399,20220510.165852.670.CD4-071_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,125,90
3390,20220510.165928.221.CD4-072_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,155,90
3394,20220510.165943.658.CD4-073_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,118,150,90
3388,20220510.170011.279.CD4-074_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,133,136,90
3385,20220510.170039.924.CD4-075_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,142,131,90
3380,20220510.170101.656.CD4-076_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,153,116,90
3381,20220510.170138.627.CD4-077_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,136,136,90
3377,20220510.170223.314.CD4-078_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,129,140,90
3372,20220510.170317.953.CD4-079_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,132,150,90
3042,20220510.175811.417.CD4-080_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,137,132,90
3039,20220510.180011.873.CD4-081_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,130,140,85
3036,20220510.180037.058.CD4-082_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,150,146,85
3035,20220510.180059.811.CD4-083_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,154,128,96
3032,20220510.180114.637.CD4-084_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,131,115,104
3028,20220510.180136.983.CD4-085_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,149,132,104
3023,20220510.180209.279.CD4-086_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,100,111,104
3022,20220510.180240.558.CD4-087_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,123,150,104
3019,20220510.180319.765.CD4-088_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,105,130,100
3016,20220510.180347.183.CD4-089_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,88,166,100
3013,20220510.180429.840.CD4-090_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,106,165,100
3008,20220510.180530.166.CD4-091_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,124,118,86
938,20220422.164440.096.CD8_2-001_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,126,140,85
935,20220422.164520.112.CD8_2-002_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,143,143,94
933,20220422.165944.818.CD8_2-003_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,143,143,102
212,20220422.170405.022.CD8_2-004_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,129,118,101
210,20220422.170529.112.CD8_2-005_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,125,127,97
207,20220422.170614.004.CD8_2-006_RI Tomogram.tiff,HOLOTOMOGRAPHY,1,138,155,106
204,20220422.170720.628.CD8_2-007_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,142,148,106
200,20220422.170757.803.CD8_2-008_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,145,135,113
197,20220422.171125.394.CD8_2-009_RI Tomogram.tiff,HOLOTOMOGRAPHY,1,148,129,112
195,20220422.171254.362.CD8_2-010_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,144,143,104
192,20220422.171341.081.CD8_2-011_RI Tomogram.tiff,HOLOTOMOGRAPHY,1,144,157,126
187,20220422.172117.301.CD8_2-012_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,133,130,109
186,20220422.172231.848.CD8_2-013_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,124,128,100
181,20220422.172423.569.CD8_2-014_RI Tomogram.tiff,HOLOTOMOGRAPHY,1,134,139,98
178,20220422.173523.114.CD8_2-015_RI Tomogram.tiff,HOLOTOMOGRAPHY,1,130,147,49
928,20220425.124252.940.CD8-001_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,124,147,105
924,20220425.124331.334.CD8-002_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,149,126,112
921,20220425.124409.316.CD8-003_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,133,119,112
918,20220425.124508.224.CD8-004_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,133,119,101
915,20220425.124525.284.CD8-005_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,143,136,101
914,20220425.124549.863.CD8-006_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,128,135,101
909,20220425.124610.988.CD8-007_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,128,135,101
908,20220425.124636.584.CD8-008_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,140,114,108
907,20220425.124653.645.CD8-009_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,133,144,108
900,20220425.124737.924.CD8-010_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,128,124,108
898,20220425.124757.630.CD8-011_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,136,141,103
896,20220425.124813.679.CD8-012_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,163,151,116
893,20220425.124856.536.CD8-013_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,151,141,103
890,20220425.124912.987.CD8-014_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,111,115,107
886,20220425.124925.178.CD8-015_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,123,133,107
884,20220425.124938.989.CD8-016_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,141,107
879,20220425.124954.020.CD8-017_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,137,127,107
878,20220425.125053.331.CD8-018_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,139,137,103
875,20220425.125132.536.CD8-019_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,153,150,103
870,20220425.125145.741.CD8-020_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,137,140,103
869,20220425.125157.318.CD8-021_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,143,130,103
864,20220425.125220.271.CD8-022_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,145,130,108
863,20220425.125251.143.CD8-023_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,115
859,20220425.125310.648.CD8-024_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,140,152,107
855,20220425.125335.628.CD8-025_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,153,144,107
854,20220425.125358.582.CD8-026_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,143,132,110
849,20220425.125457.897.CD8-027_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,135,138,105
848,20220425.125517.597.CD8-028_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,130,135,116
844,20220425.125540.552.CD8-029_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,136,143,101
841,20220425.125605.331.CD8-030_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,136,143,109
839,20220425.125640.269.CD8-031_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,129,163,107
834,20220425.125721.538.CD8-032_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,150,139,99
832,20220425.125743.476.CD8-033_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,142,129,111
829,20220425.125759.519.CD8-034_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,134,144,102
825,20220425.125818.613.CD8-035_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,122,138,102
823,20220425.125847.660.CD8-036_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,132,154,102
819,20220425.125920.771.CD8-037_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,130,137,110
818,20220425.125935.599.CD8-038_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,141,130,110
813,20220425.125953.878.CD8-039_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,134,118,110
812,20220425.130016.630.CD8-040_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,129,132,109
809,20220425.130031.661.CD8-041_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,143,123,109
804,20220425.130050.754.CD8-042_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,149,147,109
803,20220425.130115.333.CD8-043_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,136,133,113
799,20220425.130135.240.CD8-044_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,146,149,106
796,20220425.130150.878.CD8-045_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,135,133,106
792,20220425.130205.911.CD8-046_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,135,133,96
791,20220425.130221.753.CD8-047_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,135,133,108
788,20220425.130300.753.CD8-048_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,141,137,114
785,20220425.130325.941.CD8-049_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,129,128,114
782,20220425.130426.878.CD8-050_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,137,125,109
777,20220425.130508.318.CD8-051_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,137,125,119
776,20220425.130529.035.CD8-052_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,140,143,119
771,20220425.130544.474.CD8-053_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,164,137,101
768,20220425.130605.396.CD8-054_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,137,136,101
1237,20220422.142317.800.CD8-001_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,139,133,102
1234,20220422.142502.004.CD8-002_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,127,120,102
1231,20220422.143114.944.CD8-003_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,151,132,102
1227,20220422.143541.036.CD8-004_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,128,117,102
1226,20220422.143623.489.CD8-005_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,136,147,102
1223,20220422.143657.409.CD8-006_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,135,121,102
1219,20220422.143724.834.CD8-007_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,146,136,102
1216,20220422.143811.350.CD8-008_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,147,126,102
1214,20220422.144134.270.CD8-009_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,158,136,113
1211,20220422.144200.070.CD8-010_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,144,122,113
1206,20220422.144540.257.CD8-011_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,112,130,104
1205,20220422.145125.973.CD8-012_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,121,173,111
1200,20220422.145858.131.CD8-013_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,151,108,99
1198,20220422.150132.506.CD8-014_RI Tomogram.tiff,HOLOTOMOGRAPHY,1,116,81,110
1196,20220422.150239.737.CD8-015_RI Tomogram.tiff,HOLOTOMOGRAPHY,1,134,108,101
1193,20220422.150833.784.CD8-016_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,167,114,101
1191,20220422.151109.990.CD8-017_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,129,114,101
1186,20220422.151338.065.CD8-018_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,134,102,107
1183,20220422.151438.395.CD8-019_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,124,118,100
1182,20220422.151527.550.CD8-020_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,137,132,100
1179,20220422.151557.003.CD8-021_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,144,143,109
1175,20220422.151743.440.CD8-022_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,152,95,118
1171,20220422.151817.159.CD8-023_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,139,140,112
1170,20220422.151906.319.CD8-024_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,133,143,106
1165,20220422.151939.224.CD8-025_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,137,129,106
1164,20220422.152028.378.CD8-026_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,144,139,112
1161,20220422.152052.550.CD8-027_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,127,129,112
1156,20220422.152128.300.CD8-028_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,130,134,108
1154,20220422.152201.409.CD8-029_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,144,142,108
1152,20220422.152257.068.CD8-030_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,136,123,108
1149,20220422.152333.426.CD8-031_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,141,140,100
1145,20220422.152355.159.CD8-032_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,147,125,100
1141,20220422.152531.647.CD8-033_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,128,131,110
1138,20220422.152615.519.CD8-034_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,144,107,102
1135,20220422.152710.160.CD8-035_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,144,137,102
1132,20220422.152749.770.CD8-036_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,129,166,118
1129,20220422.152835.269.CD8-037_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,140,145,98
1128,20220422.152906.753.CD8-038_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,144,102,109
1124,20220422.153019.880.CD8-039_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,119,137,109
1122,20220422.153056.645.CD8-040_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,125,127,109
1118,20220422.153126.504.CD8-041_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,135,139,109
1114,20220422.153146.208.CD8-042_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,130,134,116
1112,20220422.153205.708.CD8-043_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,125,122,110
1108,20220422.153254.662.CD8-044_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,133,141,110
1107,20220422.153324.316.CD8-045_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,124,115
1102,20220422.153350.927.CD8-046_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,139,143,115
1101,20220422.153420.176.CD8-047_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,130,129,104
3191,20220510.173410.858.Monocyte-001_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,132,119,101
1098,20220422.153446.177.CD8-048_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,137,139,104
1094,20220422.153554.222.CD8-049_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,120,131,112
1091,20220422.153648.457.CD8-050_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,135,125,103
3190,20220510.173426.904.Monocyte-002_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,132,136,90
3188,20220510.173450.059.Monocyte-003_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,136,90
3187,20220510.173503.874.Monocyte-004_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,136,100
3180,20220510.173523.781.Monocyte-005_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,128,135,97
3177,20220510.173537.795.Monocyte-006_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,133,108,104
1641,20220421.184230.225.CD8-001_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,125,138,105
3175,20220510.173609.888.Monocyte-007_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,165,59,98
3172,20220510.173624.512.Monocyte-008_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,129,134,97
1637,20220421.184434.129.CD8-002_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,135,153,105
3168,20220510.173654.780.Monocyte-009_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,131,129,107
1635,20220421.184506.224.CD8-003_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,141,170,110
1629,20220421.184543.191.CD8-004_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,137,143,105
3165,20220510.173717.324.Monocyte-010_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,141,89,102
1631,20220421.184622.193.CD8-005_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,124,85,105
1626,20220421.185050.115.CD8-006_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,154,135,105
3160,20220510.173810.748.Monocyte-011_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,123,138,94
1624,20220421.185125.053.CD8-007_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,162,88,116
3161,20220510.173839.793.Monocyte-012_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,147,111,100
1623,20220421.185146.991.CD8-008_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,149,126,116
1616,20220421.190327.769.CD8-009_RI Tomogram.tiff,HOLOTOMOGRAPHY,1,135,124,109
1420,20220421.214017.815.CD8-010_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,110,136,109
3155,20220510.173855.434.Monocyte-013_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,134,138,94
2337,20220405.193342.800.CD8-001_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,128,72,105
2340,20220405.193457.756.CD8-002_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,149,170,105
2333,20220405.193551.784.CD8-003_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,153,136,105
2329,20220405.193640.534.CD8-004_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,150,131,107
2328,20220405.193700.445.CD8-005_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,126,130,107
3153,20220510.173907.826.Monocyte-014_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,148,132,96
3151,20220510.173933.215.Monocyte-015_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,135,133,96
2327,20220405.193856.224.CD8-006_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,156,137,115
2318,20220405.193932.380.CD8-007_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,124,163,106
2320,20220405.194003.864.CD8-008_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,146,129,106
3148,20220510.174011.810.Monocyte-016_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,127,140,93
2316,20220405.194116.584.CD8-009_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,124,144,106
3145,20220510.174027.654.Monocyte-017_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,127,140,93
3140,20220510.174042.278.Monocyte-018_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,143,131,109
2314,20220405.194253.882.CD8-010_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,122,125,106
3137,20220510.174111.124.Monocyte-019_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,129,120,105
3135,20220510.174137.122.Monocyte-020_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,136,134,99
2310,20220405.194339.381.CD8-011_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,141,150,106
3134,20220510.174149.717.Monocyte-021_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,117,124,108
2307,20220405.194426.708.CD8-012_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,152,133,106
3130,20220510.174208.607.Monocyte-022_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,133,144,94
2299,20220405.194518.096.CD8-013_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,125,156,114
2304,20220405.194556.286.CD8-014_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,87,159,109
2294,20220405.194618.222.CD8-015_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,102,146,105
2291,20220405.194645.238.CD8-016_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,120,125,105
2290,20220405.194724.240.CD8-017_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,140,153,105
2284,20220405.194802.630.CD8-018_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,144,119,105
2221,20220405.194823.552.CD8-019_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,144,149,105
2215,20220405.194858.287.CD8-020_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,65,134,105
3127,20220510.174222.012.Monocyte-023_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,148,132,88
3121,20220510.174240.094.Monocyte-024_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,136,126,97
3124,20220510.174302.437.Monocyte-025_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,140,103
2218,20220405.194928.756.CD8-021_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,145,127,105
2212,20220405.195029.692.CD8-022_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,107,136,107
2209,20220405.195112.959.CD8-023_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,125,121,105
2206,20220405.195209.631.CD8-024_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,156,137,105
3118,20220510.174313.608.Monocyte-026_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,134,124,103
2204,20220405.195244.770.CD8-025_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,148,117,113
3114,20220510.174409.264.Monocyte-027_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,134,124,103
2201,20220405.195336.770.CD8-026_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,151,140,106
